player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022901,,,,,,,45,518,3,,,,,,,,
00-0019650,,,,,27,,44,601,4,,,,,,,,
00-0016098,,,,,1202,5,9,58,,,,,,,,,
00-0024275,,,,,768,9,40,407,,,,,,,,,
00-0022897,,,,,119,2,11,99,2,,,,,,,,
00-0022889,,,,,8,,38,629,10,,,,,,,,
00-0024243,,,,,,,37,391,2,,,,,,,,
00-0021231,2509,18,3,102.2,182,1,,,,,,,,,,,
00-0023456,,,,,,,24,317,4,,,,,,,,
00-0021980,,,,,,,17,123,1,,,,,,,,
00-0020613,986,10,5,85.6,57,,,,,,,,,,,,
00-0023784,,,,,,,9,136,,,,,,,,,
00-0022041,,,,,,,8,81,1,,,,,,,,
00-0025616,,,,,,,4,126,1,,,,,,,,
00-0022057,,,,,27,1,1,4,,,,,,,,,
00-0025488,,,,,-2,,,,,,,,,,,,
00-0024077,,,,,,,1,5,,,,,,,,,
