player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023541,1869,9,13,59.7,44,,,,,,,,,,,,
00-0019641,,,,,1335,9,26,143,,,,,,,,,
00-0011795,,,,,,,64,750,4,,,,,,,,
00-0021306,,,,,391,2,7,48,,,,,,,,,
00-0003035,,,,,,,24,229,2,,,,,,,,
00-0021982,,,,,,,31,346,2,,,,,,,,
00-0023439,,,,,272,,1,3,,,,,,,,,
00-0022807,,,,,31,,13,246,,,,,,,,,
00-0023474,,,,,,,18,230,,,,,,,,,
00-0019172,,,,,5,,5,15,,,,,,,,,
00-0021813,,,,,,,3,20,,,,,,,,,
00-0020805,,,,,22,,4,15,,,,,,,,,
00-0010609,18,,,81.3,,,,,,,,,,,,,
00-0001335,55,1,,129.2,-1,,,,,,,,,,,,
00-0022121,259,1,2,59.7,,,,,,,,,,,,,
00-0020485,,,,,,,2,9,,,,,,,,,
00-0021304,,,,,,,1,1,1,,,,,,,,
