player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0025460,,,,,17,,31,512,2,,,,,,,,
00-0023630,,,,,,,28,353,6,,,,,,,,
00-0027890,,,,,942,4,13,98,,,,,,,,,
00-0021931,,,,,,,39,474,3,,,,,,,,
00-0024313,,,,,,,54,677,3,,,,,,,,
00-0026796,,,,,1224,10,53,617,2,,,,,,,,
00-0027140,,,,,340,1,23,165,,,,,,,,,
00-0022787,2479,15,6,96.8,9,2,,,,,,,,,,,
00-0022156,,,,,1,,6,90,1,,,,,,,,
00-0027109,,,,,11,,18,260,1,,,,,,,,
00-0022044,,,,,8,,33,492,2,,,,,,,,
00-0024394,,,,,,,4,29,,,,,,,,,
00-0028090,949,3,3,80.7,57,,,,,,,,,,,,
00-0024465,,,,,,,7,79,1,,,,,,,,
00-0022770,,,,,154,2,,,,,,,,,,,
00-0024264,546,2,1,73.8,37,1,,,,,,,,,,,
00-0027718,,,,,,,1,24,,,,,,,,,
00-0024225,57,1,,110.1,-1,,,,,,,,,,,,
00-0004161,211,1,,99,,,,,,,,,,,,,
