player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023438,,,,39.6,,,45,680,4,,,,,,,,
00-0023176,18,,1,6.3,381,1,20,135,1,,,,,,,,
00-0027026,,,,,-3,,34,624,3,,,,,,,,
00-0025622,,,,,6,,30,318,2,,,,,,,,
00-0024359,,,,,862,5,34,220,2,,,,,,,,
00-0024394,,,,,,,8,27,1,,,,,,,,
00-0025409,1339,8,7,67.2,98,1,1,18,,,,,,,,,
00-0019281,,,,,,,23,170,,,,,,,,,
00-0021273,,,,,,,11,134,1,,,,,,,,
00-0027167,,,,,220,1,9,56,,,,,,,,,
00-0019693,,,,,500,,8,88,,,,,,,,,
00-0023645,888,3,10,42.1,8,2,,,,,,,,,,,
00-0027012,,,,,,,7,106,,,,,,,,,
00-0022706,,,,,,,5,59,1,,,,,,,,
00-0007213,,,,,,,10,73,1,,,,,,,,
00-0026123,,,,,,,12,158,,,,,,,,,
00-0027130,,,,,15,,4,5,,,,,,,,,
00-0004091,10,,,108.3,,,,,,,,,,,,,
