player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0008442,3821,26,21,81.6,33,,,,,,,,,,,,
00-0010668,,,,,,,84,1179,8,,,,,,,,
00-0013013,,,,,751,,75,591,2,,,,,,,,
00-0019641,,,,,627,3,24,180,,,,,,,,,
00-0004294,,,,,,,22,244,1,,,,,,,,
00-0015601,,,,,125,,9,48,1,,,,,,,,
00-0020391,,,,,-1,,20,120,1,,,,,,,,
00-0008561,,,,,,,45,601,3,,,,,,,,
00-0019505,,,,,14,,33,432,2,,,,,,,,
00-0017847,,,,,2,,7,114,,,,,,,,,
00-0004574,,,,,,,7,42,1,,,,,,,,
00-0008962,,,,,,,12,118,2,,,,,,,,
00-0000251,,,,,77,2,10,83,,,,,,,,,
00-0019127,,,,,,,7,68,2,,,,,,,,
00-0014358,,,,,,,4,39,2,,,,,,,,
00-0009266,130,1,1,79.7,20,,,,,,,,,,,,
00-0000765,,,,,,,3,27,1,,,,,,,,
00-0021756,,,,,,,2,15,1,,,,,,,,
00-0021371,,,,,,,1,6,,,,,,,,,
00-0020794,,,,,,,4,38,,,,,,,,,
