player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0001361,4359,24,15,86,67,2,,,,,,,,,,,
00-0011770,,,,,7,,100,1292,10,,,,,,,,
00-0013728,,,,,,,32,350,,,,,,,,,
00-0021166,,,,,,,37,509,2,,,,,,,,
00-0002846,,,,,56,2,43,388,,,,,,,,,
00-0013232,,,,,-13,,94,1252,9,,,,,,,,
00-0020471,,,,,1438,13,43,309,1,,,,,,,,
00-0011551,,,,,,,16,141,2,,,,,,,,
00-0019353,,,,,,,4,33,,,,,,,,,
00-0019484,,,,,5,,3,48,,,,,,,,,
00-0008454,,,,,,,3,39,,,,,,,,,
00-0020917,,,,,7,,,,,,,,,,,,
00-0002159,,,,,35,,1,9,,,,,,,,,
00-0016838,5,,,79.2,,,,,,,,,,,,,
00-0011626,,,,,-6,,,,,,,,,,,,
00-0002041,,,,,,,1,-6,,,,,,,,,
