player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031428,,,,,2,,98,1147,7,,,,,,,,
00-0034353,,,,,-1,,52,656,2,,,,,,,,
00-0035685,,,,,889,6,25,185,1,,,,,,,,
00-0033556,,,,,213,,79,456,3,,,,,,,,
00-0033869,3138,17,10,83,193,2,,,,,,,,,,,
00-0030578,,,,,103,,11,83,,,,,,,,,
00-0034426,,,,,,,18,186,1,,,,,,,,
00-0031228,,,,,20,,29,353,4,,,,,,,,
00-0030710,,,,,,,14,84,,,,,,,,,
00-0033896,,,,,,,9,74,,,,,,,,,
00-0032986,,,,,,,7,91,,,,,,,,,
00-0035562,,,,,,,8,87,1,,,,,,,,
00-0032661,,,,,,,6,59,1,,,,,,,,
00-0026544,435,3,2,91.6,6,,,,,,,,,,,,
00-0035590,,,,,,,6,69,,,,,,,,,
00-0033576,,,,,,,2,21,,,,,,,,,
00-0034597,,,,,8,,,,,,,,,,,,
