player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023438,,,,,12,,60,879,6,,,,,,,,
00-0022922,,,,,,,89,875,3,,,,,,,,
00-0007213,,,,,,,36,249,2,,,,,,,,
00-0019610,,,,,758,4,27,169,,,,,,,,,
00-0023502,2449,10,17,72.1,215,3,,,,,,,,,,,
00-0019650,,,,,32,,22,228,,,,,,,,,
00-0008962,,,,,,,40,495,3,,,,,,,,
00-0023176,,,,39.6,11,,10,91,,,,,,,,,
00-0019587,,,,,14,,8,21,,,,,,,,,
00-0024359,,,,,60,,9,47,,,,,,,,,
00-0022288,,,,,189,,6,82,,,,,,,,,
00-0024394,,,,,2,,6,60,,,,,,,,,
00-0023645,793,5,8,63.1,47,,,,,,,,,,,,
00-0020550,,,,,,,2,14,1,,,,,,,,
00-0024293,,,,,,,2,32,,,,,,,,,
00-0022039,,,,39.6,,,,,,,,,,,,,
