player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021547,,,,,,,71,924,9,,,,,,,,
00-0020536,20,2,,125,1815,28,56,508,3,,,,,,,,
00-0022942,3387,22,9,92,53,,,,,,,,,,,,
00-0020904,,,,,19,,48,659,,,,,,,,,
00-0011958,,,,,140,1,17,82,,,,,,,,,
00-0022821,,,,,502,2,3,47,,,,,,,,,
00-0023496,,,,,16,,27,453,6,,,,,,,,
00-0010668,,,,,8,,36,437,,,,,,,,,
00-0022414,,,,,,,15,210,3,,,,,,,,
00-0020342,,,,,1,,14,91,3,,,,,,,,
00-0006627,,,,,1,,17,147,,,,,,,,,
00-0021936,,,,,25,,,,,,,,,,,,
00-0024296,,,,,13,1,,,,,,,,,,,
00-0019041,4,,,56.3,-3,,,,,,,,,,,,
00-0022017,,,,39.6,-7,,,,,,,,,,,,
