player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0004915,,,,,,,94,1147,6,,,,,,,,
00-0007091,3966,28,12,91.4,97,,,,,,,,,,,,
00-0021999,,,,,4,,50,694,9,,,,,,,,
00-0023063,,,,,146,1,39,313,,,,,,,,,
00-0021182,,,,,628,4,23,213,1,,,,,,,,
00-0019647,,,,,716,4,14,76,1,,,,,,,,
00-0013080,,,,,,,28,273,2,,,,,,,,
00-0021192,,,,,,,49,661,4,,,,,,,,
00-0024463,,,,,,,12,180,1,,,,,,,,
00-0021756,,,,,,,13,82,3,,,,,,,,
00-0022701,,,,,,,32,384,3,,,,,,,,
00-0022055,215,2,1,99.6,17,,2,47,,,,,,,,,
00-0015830,,,,,19,,9,72,,,,,,,,,
00-0025584,,,,,,,5,38,,,,,,,,,
00-0023561,,,,,,,1,1,,,,,,,,,
00-0023502,34,,1,10,1,,,,,,,,,,,,
