player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0007180,,,,,972,8,48,317,1,,,,,,,,
00-0005755,3344,21,10,85.6,353,3,,,,,,,,,,,
00-0000942,,,,,75,,22,152,1,,,,,,,,
00-0015811,,,,,,,72,756,5,,,,,,,,
00-0020474,,,,,675,4,14,136,1,,,,,,,,
00-0012478,,,,,79,1,100,1300,13,,,,,,,,
00-0020455,,,,,,,36,321,,,,,,,,,
00-0015751,,,,,,,32,332,1,,,,,,,,
00-0020452,,,,,,,15,166,1,,,,,,,,
00-0015970,,,,,,,10,63,,,,,,,,,
00-0019673,,,,,90,,5,33,,,,,,,,,
00-0019623,232,2,,90.5,,,,,,,,,,,,,
