player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031062,,,,,166,,60,551,5,,,,,,,,
00-0027150,,,,,57,,98,1106,3,,,,,,,,
00-0027325,,,,,1161,18,7,38,,,,,,,,,
00-0026201,,,,,10,,55,701,7,,,,,,,,
00-0028237,,,,,9,,38,680,4,,,,,,,,
00-0029638,,,,,,,37,488,5,,,,,,,,
00-0032400,,,,,,,32,401,4,,,,,,,,
00-0019596,3554,28,2,112.2,64,,,,,,,,,,,,
00-0026035,,,,,,,23,243,4,,,,,,,,
00-0027656,,,,,,,25,540,3,,,,,,,,
00-0028087,,,,,283,,17,94,,,,,,,,,
00-0031345,502,4,,113.3,6,,1,3,,,,,,,,,
00-0027925,,,,,,,3,18,,,,,,,,,
00-0029239,,,,,4,,2,15,,,,,,,,,
00-0033119,400,,,83.9,83,1,,,,,,,,,,,
00-0032577,,,,,24,,1,2,,,,,,,,,
00-0031788,,,,,,,2,22,1,,,,,,,,
00-0026293,,,,,5,,,,,,,,,,,,
