player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0002861,,,,,,,57,666,3,,,,,,,,
00-0002721,,,,,4,,73,871,6,,,,,,,,
00-0013512,,,,,,,27,309,1,,,,,,,,
00-0011754,29,,,118.8,38,,82,1233,10,,,,,,,,
00-0019712,,,,,195,,16,135,1,,,,,,,,
00-0020514,,,,,682,2,29,226,1,,,,,,,,
00-0011718,,,,,67,,13,142,,,,,,,,,
00-0003739,2612,14,13,83.3,416,5,1,,,,,,,,,,
00-0009323,,,,,72,1,24,184,,,,,,,,,
00-0019609,,,,,13,2,1,10,,,,,,,,,
00-0017110,,,,,,,9,67,,,,,,,,,
00-0008903,,,,,,,3,11,1,,,,,,,,
00-0001545,795,8,4,98.3,61,,,,,,,,,,,,
00-0019553,418,1,6,38.6,61,,,,,,,,,,,,
00-0008566,,,,,-19,,,,,,,,,,,,
00-0001157,,,,39.6,,,,,,,,,,,,,
