player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0034646,,,,,80,,24,156,,,,,,,,,
00-0033110,,,,,,,72,620,3,,,,,,,,
00-0036414,,,,,786,7,13,117,,,,,,,,,
00-0036862,,,,,17,1,39,376,,,,,,,,,
00-0034855,2163,10,8,79,89,1,,,,,,,,,,,
00-0036849,,,,,34,1,18,298,1,,,,,,,,
00-0031428,,,,,,,33,339,3,,,,,,,,
00-0036415,,,,,,,24,369,3,,,,,,,,
00-0033908,,,,39.6,52,1,75,812,6,,,,,,,,
00-0026498,2087,10,8,87.4,9,1,,,,,,,,,,,
00-0037840,,,,,139,,9,76,,,,,,,,,
00-0036424,,,,,,,7,109,,,,,,,,,
00-0031806,,,,,81,1,5,37,,,,,,,,,
00-0035939,161,1,2,53.7,90,,,,,,,,,,,,
00-0036841,,,,,,,2,13,,,,,,,,,
00-0034899,390,1,3,64.6,32,,,,,,,,,,,,
00-0032943,18,,,104.2,,,,,,,,,,,,,
00-0037557,,,,,21,,5,29,,,,,,,,,
00-0036918,,,,,,,1,6,,,,,,,,,
00-0035609,,,,,,,1,12,,,,,,,,,
