player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022803,3948,26,15,87.2,30,,,,,,,,,,,,
00-0026201,,,,,,,55,626,5,,,,,,,,
00-0027265,,,,,,,86,1092,10,,,,,,,,
00-0025637,,,,,1015,6,23,245,,,,,,,,,
00-0029251,,,,,358,4,4,34,1,,,,,,,,
00-0024345,,,,,,,39,567,2,,,,,,,,
00-0027005,,,,,,,53,692,3,,,,,,,,
00-0028492,,,,,20,,11,50,1,,,,,,,,
00-0029262,,,,,,,19,298,3,,,,,,,,
00-0027094,,,,,385,8,12,86,,,,,,,,,
00-0026931,,,,,,,4,35,1,,,,,,,,
00-0028021,,,,,6,,3,22,,,,,,,,,
00-0026902,,,,,,,14,220,,,,,,,,,
00-0020608,19,,,84,-3,,,,,,,,,,,,
00-0026029,,,,,42,,,,,,,,,,,,
00-0028159,,,,,9,,,,,,,,,,,,
