player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031075,,,,,528,2,15,113,1,,,,,,,,
00-0029435,,,,,19,,31,331,1,,,,,,,,
00-0030564,,,,,,,76,1210,6,,,,,,,,
00-0022044,,,,,,,85,936,3,,,,,,,,
00-0026796,5,1,,127.1,1246,8,38,327,5,,,,,,,,
00-0023682,2483,17,8,95.3,184,2,,,,,,,,,,,
00-0027718,,,,,,,18,197,1,,,,,,,,
00-0029510,,,,,153,,6,86,,,,,,,,,
00-0029415,,,,,,,6,78,,,,,,,,,
00-0030108,,,,,,,10,91,1,,,,,,,,
00-0031302,,,,,,,4,28,1,,,,,,,,
00-0027949,,,,,,,3,4,3,,,,,,,,
00-0031085,,,,,,,1,24,,,,,,,,,
00-0028012,400,2,2,67.6,-2,,,,,,,,,,,,
00-0031064,127,,1,51.9,-6,,,,,,,,,,,,
00-0029673,,,,,,,1,30,,,,,,,,,
00-0019714,10,,,108.3,,,,,,,,,,,,,
