player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0006101,,,,,5,,102,1258,7,,,,,,,,
00-0006355,4589,27,17,95.2,85,,,,,,,,,,,,
00-0009163,,,,,15,,62,1086,8,,,,,,,,
00-0013694,,,,,56,,19,118,,,,,,,,,
00-0019539,,,,,56,,25,230,,,,,,,,,
00-0011727,,,,,43,,55,795,3,,,,,,,,
00-0020315,,,,,539,8,25,244,1,,,,,,,,
00-0004637,,,,,,,17,120,3,,,,,,,,
00-0021976,,,,,581,9,22,278,2,,,,,,,,
00-0007661,,,,,892,14,19,187,1,,,,,,,,
00-0021424,,,,,12,,15,178,1,,,,,,,,
00-0022754,,,,,,,9,137,1,,,,,,,,
00-0003315,42,,,62.1,4,,,,,,,,,,,,
00-0021087,,,,,1,,,,,,,,,,,,
