player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0036264,4159,32,11,96.1,247,4,,,,,,,,,,,
00-0037816,,,,,,,59,674,8,,,,,,,,
00-0039146,,,,,119,2,64,793,8,,,,,,,,
00-0036265,,,,,613,2,22,223,,,,,,,,,
00-0038393,14,,,118.8,1,,39,581,4,,,,,,,,
00-0038465,,,,,,,15,125,1,,,,,,,,
00-0033293,,,,,656,2,30,233,1,,,,,,,,
00-0039144,,,,,,,34,352,1,,,,,,,,
00-0035973,,,,,141,,11,49,,,,,,,,,
00-0038996,,,,,,,31,355,2,,,,,,,,
00-0038124,,,,,11,,28,422,5,,,,,,,,
00-0037098,,,,,,,8,78,,,,,,,,,
00-0038809,,,,,,,4,21,1,,,,,,,,
00-0038797,,,,,85,,4,23,,,,,,,,,
00-0037091,,,,,21,,16,218,1,,,,,,,,
00-0036332,,,,,,,8,65,,,,,,,,,
00-0038391,37,,,118.8,-2,,,,,,,,,,,,
00-0035133,,,,,11,,,,,,,,,,,,
