player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0026164,,,,,1077,6,42,345,4,,,,,,,,
00-0029708,,,,,,,94,1079,2,,,,,,,,
00-0023367,,,,,,,58,919,3,,,,,,,,
00-0024389,,,,,,,60,571,6,,,,,,,,
00-0030521,,,,,,,18,354,4,,,,,,,,
00-0023682,2454,14,12,82,225,3,1,,,,,,,,,,
00-0026899,,,,,295,4,6,39,,,,,,,,,
00-0027006,,,,,,,11,96,,,,,,,,,
00-0027893,,,,,,,15,178,,,,,,,,,
00-0025701,,,,,142,1,4,36,,,,,,,,,
00-0027946,1256,8,4,86.7,155,2,,,,,,,,,,,
00-0026225,,,,,,,2,5,,,,,,,,,
00-0028876,,,,,,,6,32,,,,,,,,,
00-0029590,,,,,,,3,13,1,,,,,,,,
00-0028362,,,,,,,5,37,2,,,,,,,,
00-0025951,,,,,,,1,4,,,,,,,,,
00-0024332,,,,,1,,,,,,,,,,,,
