player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0030513,,,,,637,5,34,235,1,,,,,,,,
00-0032765,,,,,-9,,149,1725,9,,,,,,,,
00-0033357,55,,,81.9,156,1,19,234,6,,,,,,,,
00-0025396,,,,,18,,30,421,2,,,,,,,,
00-0033906,13,,,118.8,797,5,81,533,1,,,,,,,,
00-0027061,,,,,,,43,705,9,,,,,,,,
00-0030216,,,,,,,25,226,3,,,,,,,,
00-0020531,2979,27,4,116.3,-4,1,,,,,,,,,,,
00-0034765,,,,,,,18,234,5,,,,,,,,
00-0031237,1384,9,2,99.1,31,,,,,,,,,,,,
00-0035215,,,,,31,,6,24,,,,,,,,,
00-0029931,,,,,20,,6,36,,,,,,,,,
00-0032450,,,,,60,,1,6,,,,,,,,,
00-0033382,,,,,,,1,9,,,,,,,,,
00-0033604,,,,,,,1,4,,,,,,,,,
00-0033374,,,,,,,1,8,,,,,,,,,
