player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0037666,,,,,,,49,610,7,,,,,,,,
00-0036139,,,,,1079,2,39,249,3,,,,,,,,
00-0036358,,,,,70,,101,1194,6,,,,,,,,
00-0037801,,,,,92,,31,420,2,,,,,,,,
00-0038041,,,,,,,59,494,,,,,,,,,
00-0039062,,,,,5,,17,167,,,,,,,,,
00-0038738,,,,,38,,12,111,,,,,,,,,
00-0033662,1844,12,5,83.8,18,,,,,,,,,,,,
00-0038640,,,,,,,12,177,1,,,,,,,,
00-0031236,,,,,-3,,26,259,3,,,,,,,,
00-0038547,,,,,,,27,241,1,,,,,,,,
00-0033077,1978,11,8,86,54,1,,,,,,,,,,,
00-0039410,,,,,,,10,102,,,,,,,,,
00-0039530,,,,,,,9,88,,,,,,,,,
00-0038622,,,,,70,,3,18,,,,,,,,,
00-0037012,266,,1,69.8,41,,,,,,,,,,,,
00-0029692,4,,,56.3,,,,,,,,,,,,,
00-0037578,,,,,,,1,4,,,,,,,,,
00-0037243,,,,,,,1,,,,,,,,,,
