player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0010500,,,,,,,103,1087,5,,,,,,,,
00-0022130,,,,,264,2,27,192,,,,,,,,,
00-0023457,,,,39.6,,,48,531,,,,,,,,,
00-0022178,,,,,1207,7,43,231,1,,,,,,,,
00-0022164,1743,9,10,75.2,89,,,,,,,,,,,,
00-0025524,,,,,18,,9,55,1,,,,,,,,
00-0024380,,,,,,,34,246,1,,,,,,,,
00-0022739,,,,,,,18,326,3,,,,,,,,
00-0024326,,,,,,,20,290,,,,,,,,,
00-0019594,,,,,62,,4,26,,,,,,,,,
00-0011024,1113,2,4,73.9,32,,,,,,,,,,,,
00-0020516,,,,,,,23,239,1,,,,,,,,
00-0020127,,,,,,,6,18,1,,,,,,,,
00-0025561,452,2,,79.5,54,1,,,,,,,,,,,
00-0025461,,,,,-1,,1,36,,,,,,,,,
00-0023591,,,,,,,2,16,,,,,,,,,
00-0024067,,,,,,,2,4,,,,,,,,,
00-0024148,,,,,72,1,,,,,,,,,,,
00-0024756,,,,,,,1,11,,,,,,,,,
