player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027973,3398,20,13,80.4,152,1,,,,,,,,,,,
00-0026941,,,,39.6,380,3,13,38,,,,,,,,,
00-0026186,,,,,,,50,725,4,,,,,,,,
00-0027942,,,,,53,,65,1057,7,,,,,,,,
00-0023439,,,,,1067,6,15,82,,,,,,,,,
00-0027873,,,,,,,56,596,6,,,,,,,,
00-0025439,,,,,85,,22,210,,,,,,,,,
00-0026237,,,,,,,37,317,3,,,,,,,,
00-0027918,,,,,25,,23,263,,,,,,,,,
00-0028550,,,,,,,5,44,1,,,,,,,,
00-0021929,,,,,,,11,115,,,,,,,,,
00-0026723,,,,,,,3,19,,,,,,,,,
00-0028105,,,,,,,4,27,,,,,,,,,
00-0024408,109,1,1,59.7,1,,,,,,,,,,,,
00-0026932,,,,,15,,,,,,,,,,,,
00-0027687,,,,,,,4,14,,,,,,,,,
