player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0034981,,,,,,,32,413,5,,,,,,,,
00-0036040,,,,,,,50,548,3,,,,,,,,
00-0033906,,,,,950,6,68,543,2,,,,,,,,
00-0033948,,,,,164,1,9,57,,,,,,,,,
00-0034272,,,,,4,,19,411,4,,,,,,,,
00-0034418,21,1,,158.3,,,20,211,1,,,,,,,,
00-0031280,2145,15,5,101,71,1,,,,,,,,,,,
00-0039623,,,,,,,14,99,,,,,,,,,
00-0037239,,,,,7,,32,400,1,,,,,,,,
00-0034860,,,,,,,12,120,1,,,,,,,,
00-0038998,226,1,1,62.6,22,,,,,,,,,,,,
00-0037231,,,,,9,,11,151,,,,,,,,,
00-0033357,21,,1,26,278,6,23,187,,,,,,,,,
00-0038678,,,,,70,,12,71,,,,,,,,,
00-0039376,1317,4,5,70.4,146,,,,,,,,,,,,
00-0038551,,,,,148,1,5,33,,,,,,,,,
00-0037545,,,,,29,,20,349,3,,,,,,,,
00-0039386,,,,,,,9,118,1,,,,,,,,
00-0036360,,,,,46,,3,24,,,,,,,,,
00-0039613,,,,,,,3,21,,,,,,,,,
00-0039611,,,,,11,,,,,,,,,,,,
