player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0003378,,,,,,,38,756,3,,,,,,,,
00-0000166,,,,,,,46,500,2,,,,,,,,
00-0016440,,,,,82,,50,653,2,,,,,,,,
00-0002846,,,,,103,,81,600,3,,,,,,,,
00-0004052,,,,,1292,11,33,313,,,,,,,,,
00-0005616,,,,,16,,41,548,5,,,,,,,,
00-0008442,2489,11,15,76.2,58,1,,,,,,,,,,,
00-0011869,,,,,40,,16,93,,,,,,,,,
00-0013499,,,,,,,10,103,1,,,,,,,,
00-0014655,,,,,2,,8,78,2,,,,,,,,
00-0005885,1389,7,6,80.4,22,,,,,,,,,,,,
00-0007389,,,,,78,1,5,43,,,,,,,,,
00-0000585,,,,,7,1,3,78,,,,,,,,,
00-0017470,,,,,,,9,103,,,,,,,,,
00-0019290,,,,,,,1,8,,,,,,,,,
00-0019622,-2,,,79.2,-1,,,,,,,,,,,,
