player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0020285,,,,,,,44,552,3,,,,,,,,
00-0013232,,,,,3,,64,838,3,,,,,,,,
00-0021376,,,,39.6,779,11,11,94,,,,,,,,,
00-0022011,,,,,168,,21,122,2,,,,,,,,
00-0005231,,,,,,,26,368,2,,,,,,,,
00-0004640,,,,,672,3,37,336,2,,,,,,,,
00-0019087,1655,8,12,67.5,21,1,,,,,,,,,,,
00-0009443,,,,,,,10,87,,,,,,,,,
00-0021271,391,2,6,32.5,13,,,,,,,,,,,,
00-0019905,,,,,,,6,100,2,,,,,,,,
00-0020245,585,4,3,69,255,1,,,,,,,,,,,
00-0020973,,,,39.6,21,1,,,,,,,,,,,
00-0011463,,,,39.6,,,,,,,,,,,,,
00-0020479,,,,,15,,1,3,,,,,,,,,
00-0021437,,,,,,,1,10,,,,,,,,,
