player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0015218,,,,,,,74,1172,6,,,,,,,,
00-0004780,,,,,2,,50,533,1,,,,,,,,
00-0022177,2941,15,10,82.2,148,2,1,-7,,,,,,,,,
00-0016098,,,,,1224,2,36,345,1,,,,,,,,
00-0022897,,,,,162,3,3,13,,,,,,,,,
00-0022057,,,,,169,,28,151,1,,,,,,,,
00-0022889,,,,,,,27,268,1,,,,,,,,
00-0022901,,,,,,,19,271,2,,,,,,,,
00-0001661,,,,,,,14,103,1,,,,,,,,
00-0019127,,,,,,,14,157,,,,,,,,,
00-0005620,,,,,69,1,4,19,,,,,,,,,
00-0004768,,,,,,,7,41,,,,,,,,,
00-0022232,,,,,,,6,87,1,,,,,,,,
00-0021460,,,,,,,9,81,2,,,,,,,,
00-0021231,374,2,1,71.2,76,1,,,,,,,,,,,
00-0021980,,,,,,,10,69,1,,,,,,,,
00-0020058,,,,,,,2,8,,,,,,,,,
