player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021163,,,,,,,68,947,5,,,,,,,,
00-0028043,,,,,640,2,49,379,1,,,,,,,,
00-0022121,3151,16,20,72.4,11,1,,,,,,,,,,,
00-0026262,,,,,152,1,19,124,,,,,,,,,
00-0026188,,,,,,,59,796,3,,,,,,,,
00-0020494,,,,,,,46,584,4,,,,,,,,
00-0021147,,,,,1,,22,309,2,,,,,,,,
00-0026465,,,,,19,,7,103,2,,,,,,,,
00-0026852,,,,,33,1,15,146,,,,,,,,,
00-0027215,,,,,,,11,138,,,,,,,,,
00-0027813,,,,,,,12,137,,,,,,,,,
00-0028115,,,,,328,,9,68,,,,,,,,,
00-0022738,,,,,3,,8,65,,,,,,,,,
00-0028093,,,,,7,,2,25,,,,,,,,,
00-0026289,,,,,299,1,10,78,1,,,,,,,,
00-0025427,858,2,4,72.1,43,2,,,,,,,,,,,
00-0028017,,,,,,,13,163,,,,,,,,,
00-0027618,49,1,,158.3,1,,1,10,,,,,,,,,
00-0014655,,,,,,,1,15,,,,,,,,,
