player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0036407,,,,,,,52,856,3,,,,,,,,
00-0032144,,,,,986,9,32,158,1,,,,,,,,
00-0033375,,,,,,,51,742,6,,,,,,,,
00-0035644,,,,,,,62,673,3,,,,,,,,
00-0035704,2933,16,15,75.4,160,3,,,,,,,,,,,
00-0034370,,,,,,,23,293,2,,,,,,,,
00-0036412,,,,,40,,30,381,3,,,,,,,,
00-0032394,,,,,,,14,95,1,,,,,,,,
00-0034109,,,,,502,1,7,28,,,,,,,,,
00-0034838,,,,,170,,12,81,,,,,,,,,
00-0034393,,,,,,,8,80,1,,,,,,,,
00-0031319,,,,,19,,3,26,,,,,,,,,
00-0036439,,,,,,,6,63,,,,,,,,,
00-0036423,,,,,,,11,121,1,,,,,,,,
00-0033564,,,,,,,2,5,,,,,,,,,
00-0032436,432,3,2,78.4,28,,,,,,,,,,,,
00-0034955,295,2,4,66.1,-5,,,,,,,,,,,,
00-0035912,,,,,11,,1,5,,,,,,,,,
00-0034348,,,,,,,3,66,,,,,,,,,
