player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0030035,,,,,4,,70,716,6,,,,,,,,
00-0034972,,,,,283,5,15,91,1,,,,,,,,
00-0033893,,,,,1173,8,39,295,2,,,,,,,,
00-0036322,34,,,118.8,24,1,128,1809,8,,,,,,,,
00-0036345,,,,,6,,60,650,5,,,,,,,,
00-0029604,4547,29,14,92.5,97,2,,,,,,,,,,,
00-0035229,,,,,,,86,914,6,,,,,,,,
00-0033246,,,,,,,19,140,1,,,,,,,,
00-0036387,,,,,25,,8,104,1,,,,,,,,
00-0032918,,,,,7,2,10,86,,,,,,,,,
00-0034970,,,,,,,25,182,2,,,,,,,,
00-0037291,,,,,,,9,179,1,,,,,,,,
00-0033319,224,1,1,100.7,8,,,,,,,,,,,,
00-0036842,,,,,14,,2,21,,,,,,,,,
00-0035823,,,,,,,3,26,,,,,,,,,
00-0037500,13,,,70.8,,,,,,,,,,,,,
00-0037276,,,,,20,,,,,,,,,,,,
