player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022921,,,,,,,90,1137,6,,,,,,,,
00-0026289,,,,,736,5,21,136,,,,,,,,,
00-0027007,,,,,397,2,5,74,,,,,,,,,
00-0026956,,,,,113,1,16,111,,,,,,,,,
00-0023645,2065,7,10,65.9,25,,,,,,,,,,,,
00-0025529,17,,,79.2,35,,47,718,1,,,,,,,,
00-0027691,,,,,,,24,307,2,,,,,,,,
00-0023108,,,,,,,7,40,,,,,,,,,
00-0026221,,,,,5,,26,291,1,,,,,,,,
00-0025602,,,,,,,15,123,,,,,,,,,
00-0022288,,,,,28,,8,42,,,,,,,,,
00-0027352,,,,,,,12,117,,,,,,,,,
00-0027825,,,,,,,3,47,,,,,,,,,
00-0027347,370,1,6,35.7,-5,,,,,,,,,,,,
00-0025568,,,,,,,2,20,,,,,,,,,
00-0027349,,,,,,,9,101,,,,,,,,,
00-0027754,662,3,2,65,49,,,,,,,,,,,,
00-0019770,,,,,5,1,,,,,,,,,,,
00-0025749,150,,1,57.1,,,,,,,,,,,,,
