player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0034681,,,,,448,1,53,402,4,,,,,,,,
00-0030564,,,,,1,,115,1407,6,,,,,,,,
00-0035228,3971,26,12,94.3,819,11,,,,,,,,,,,
00-0033118,,,,,955,10,25,137,,,,,,,,,
00-0034775,,,,,3,,48,621,6,,,,,,,,
00-0034011,,,,,,,31,438,4,,,,,,,,
00-0022921,,,,,,,54,409,1,,,,,,,,
00-0035527,,,,,-6,,21,224,2,,,,,,,,
00-0033258,,,,,,,8,92,1,,,,,,,,
00-0035287,,,,,,,15,173,,,,,,,,,
00-0031558,,,,,,,8,102,1,,,,,,,,
00-0035752,105,1,1,81.5,15,,,,,,,,,,,,
00-0032577,,,,,2,,1,7,,,,,,,,,
00-0034487,,,,,,,5,50,,,,,,,,,
00-0022824,26,,,118.8,,,,,,,,,,,,,
00-0034490,,,,,,,1,26,,,,,,,,,
00-0035924,,,,,,,1,11,1,,,,,,,,
