player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022064,,,,,4,1,50,600,5,,,,,,,,
00-0019663,,,,,,,46,497,3,,,,,,,,
00-0023500,,,,,1102,5,53,436,1,,,,,,,,
00-0020797,,,,,117,1,14,86,,,,,,,,,
00-0024221,,,,,,,52,509,4,,,,,,,,
00-0024389,,,,,,,21,174,1,,,,,,,,
00-0024315,,,,,121,,11,73,,,,,,,,,
00-0020508,,,,,17,,6,38,,,,,,,,,
00-0023436,914,2,4,57.2,89,,,,,,,,,,,,
00-0004293,1166,7,12,55.1,25,,,,,,,,,,,,
00-0021152,,,,,,,10,115,,,,,,,,,
00-0019302,,,,,-8,,7,111,,,,,,,,,
00-0020679,501,5,2,94.8,14,1,,,,,,,,,,,
00-0020434,104,1,,86.2,,,,,,,,,,,,,
00-0025463,,,,,,,1,6,,,,,,,,,
00-0023384,,,,,4,,,,,,,,,,,,
