player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0020513,,,,,4,,43,361,1,,,,,,,,
00-0003035,,,,,,,44,433,2,,,,,,,,
00-0019660,,,,,13,,49,583,3,,,,,,,,
00-0013262,,,,,93,2,18,83,,,,,,,,,
00-0020403,,,,,1024,6,9,36,,,,,,,,,
00-0001477,,,,,-7,,52,715,4,,,,,,,,
00-0000007,,,,,37,,8,55,,,,,,,,,
00-0015700,1418,7,12,56.8,290,3,,,,,,,,,,,
00-0022144,,,,,14,,12,137,,,,,,,,,
00-0002876,1050,3,7,61.3,35,,,,,,,,,,,,
00-0021982,,,,,,,17,338,2,,,,,,,,
00-0019464,,,,,,,11,80,,,,,,,,,
00-0021938,,,,,191,2,3,37,,,,,,,,,
00-0021306,,,,,70,,1,5,,,,,,,,,
00-0019510,,,,,,,3,50,,,,,,,,,
00-0022121,437,2,1,74.8,-1,,,,,,,,,,,,
00-0009472,,,,,,,1,-8,,,,,,,,,
