player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0034367,,,,,380,3,63,482,4,,,,,,,,
00-0022942,4169,24,11,97,-8,,,,,,,,,,,,
00-0033251,,,,39.6,,,44,629,5,,,,,,,,
00-0036223,,,,,1169,11,36,299,1,,,,,,,,
00-0029608,,,,,,,56,762,5,,,,,,,,
00-0033217,,,,,,,31,394,2,,,,,,,,
00-0030181,,,,,,,23,251,3,,,,,,,,
00-0036252,,,,,26,,40,503,1,,,,,,,,
00-0034400,,,,,308,1,12,105,,,,,,,,,
00-0033119,17,,,39.6,19,3,,,,,,,,,,,
00-0030710,,,,,3,2,28,250,3,,,,,,,,
00-0035021,,,,,11,,3,53,,,,,,,,,
00-0035848,,,,,46,,10,79,,,,,,,,,
00-0034420,,,,,,,1,3,1,,,,,,,,
00-0035639,,,,,16,,6,71,,,,,,,,,
00-0033951,,,,,26,,3,30,,,,,,,,,
