player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0005562,,,,,-2,,74,1074,6,,,,,,,,
00-0014489,,,,,,,74,1051,5,,,,,,,,
00-0005106,4068,22,23,74.9,131,,,,,,,,,,,,
00-0001627,,,,,,,36,623,5,,,,,,,,
00-0004063,,,,,,,20,204,2,,,,,,,,
00-0009829,,,,,1019,9,69,564,1,,,,,,,,
00-0007254,,,,,29,2,30,203,1,,,,,,,,
00-0016347,,,,,,,14,140,2,,,,,,,,
00-0011392,,,,,108,,6,48,,,,,,,,,
00-0012556,,,,,184,2,4,15,,,,,,,,,
00-0007091,41,1,,77.5,15,,,,,,,,,,,,
00-0008907,,,,,,,3,60,,,,,,,,,
00-0004541,,,,,,,3,31,1,,,,,,,,
00-0006666,,,,,,,3,33,,,,,,,,,
00-0002958,,,,,,,5,55,,,,,,,,,
00-0014256,,,,,2,,,,,,,,,,,,
