player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022943,,,,,,,74,825,6,,,,,,,,
00-0031236,,,,,18,,84,1138,9,,,,,,,,
00-0030801,,,,,,,30,454,2,,,,,,,,
00-0020531,4870,32,11,101,14,1,,,,,,,,,,,
00-0030663,,,,,,,69,984,3,,,,,,,,
00-0027861,,,,,112,,34,239,2,,,,,,,,
00-0030216,,,,,,,16,120,2,,,,,,,,
00-0024466,,,,,,,45,520,4,,,,,,,,
00-0027966,,,,,769,6,50,405,,,,,,,,,
00-0030348,,,,,180,4,17,115,,,,,,,,,
00-0026289,,,,,375,4,12,129,,,,,,,,,
00-0029205,,,,39.6,28,,17,214,1,,,,,,,,
00-0029729,,,,,9,1,5,30,,,,,,,,,
00-0022864,335,,1,91.8,,,,,,,,,,,,,
00-0028053,,,,,2,,,,,,,,,,,,
