player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027942,,,,,,,47,523,2,,,,,,,,
00-0035631,,,,,,,40,349,1,,,,,,,,
00-0030456,,,,,416,3,47,355,3,,,,,,,,
00-0036410,,,,,28,,67,908,6,,,,,,,,
00-0033009,16,,,77.1,49,,79,841,4,,,,,,,,
00-0033526,,,,,301,3,11,66,,,,,,,,,
00-0036442,2688,13,5,89.8,142,3,,,,,,,,,,,
00-0033114,,,,,1,,13,132,1,,,,,,,,
00-0032543,,,,39.6,7,,12,139,,,,,,,,,
00-0034686,,,,,,,14,150,,,,,,,,,
00-0033338,,,,,,,5,53,,,,,,,,,
00-0033897,,,,,428,3,21,138,1,,,,,,,,
00-0035291,,,,,157,,5,30,,,,,,,,,
00-0032434,925,5,4,82,27,,,,,,,,,,,,
00-0035652,164,1,2,52.1,66,1,,,,,,,,,,,
00-0032134,,,,,,,8,87,1,,,,,,,,
00-0033460,,,,,,,2,17,,,,,,,,,
00-0030471,,,,,46,,,,,,,,,,,,
