player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0032392,,,,,,,38,345,3,,,,,,,,
00-0033885,,,,,1,,36,475,4,,,,,,,,
00-0034855,3010,17,13,83.1,134,1,,,,,,,,,,,
00-0034791,,,,,1259,8,20,174,1,,,,,,,,
00-0036233,,,,,,,34,597,3,,,,,,,,
00-0036232,,,,,,,21,233,3,,,,,,,,
00-0036999,,,,,39,,10,135,1,,,,,,,,
00-0035628,,,,,534,3,19,137,,,,,,,,,
00-0031382,,,,,40,2,52,570,2,,,,,,,,
00-0032977,,,,,,,24,275,1,,,,,,,,
00-0036654,,,,,24,,18,181,2,,,,,,,,
00-0033923,,,,,386,5,22,174,,,,,,,,,
00-0032956,,,,,,1,3,9,,,,,,,,,
00-0028986,462,3,1,91.3,22,,,,,,,,,,,,
00-0036110,,,,,,,4,64,,,,,,,,,
00-0033319,147,1,,89.2,,,,,,,,,,,,,
