player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0034827,,,,,21,1,96,1364,8,,,,,,,,
00-0036290,,,,,2,,73,719,6,,,,,,,,
00-0039021,,,,,352,2,34,209,,,,,,,,,
00-0036309,,,,,5,,31,414,1,,,,,,,,
00-0036945,2562,16,9,86.3,657,4,,,,,,,,,,,
00-0038941,,,,,41,,17,168,,,,,,,,,
00-0036906,,,,,611,2,20,134,1,,,,,,,,
00-0033757,,,,,,,11,112,,,,,,,,,
00-0037745,,,,,51,,4,20,,,,,,,,,
00-0033925,,,,,425,4,11,77,1,,,,,,,,
00-0035099,,,,,26,,3,2,,,,,,,,,
00-0034279,,,,,,,5,62,,,,,,,,,
00-0024243,,,,,,,4,29,1,,,,,,,,
00-0038416,859,3,6,71.4,109,2,,,,,,,,,,,
00-0033292,,,,,-2,,,,,,,,,,,,
00-0036254,,,,,,,1,11,,,,,,,,,
00-0033958,,,,,-4,,,,,,,,,,,,
