player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0026393,22,,,118.8,218,2,32,331,2,,,,,,,,
00-0030514,,,,,,,38,407,4,,,,,,,,
00-0029129,,,,,17,,60,888,4,,,,,,,,
00-0027155,,,,,733,6,36,292,,,,,,,,,
00-0028086,,,,,,,46,695,5,,,,,,,,
00-0027709,,,,,15,,13,99,,,,,,,,,
00-0028825,1798,7,11,69.1,576,2,,,,,,,,,,,
00-0028263,,,,,,,25,431,1,,,,,,,,
00-0026144,16,1,,158.3,379,5,17,108,,,,,,,,,
00-0027445,,,,,,,6,88,,,,,,,,,
00-0030516,,,,,,,9,103,,,,,,,,,
00-0026349,1392,8,5,85.7,65,,,,,,,,,,,,
00-0030419,1547,8,8,76.1,27,,,,,,,,,,,,
00-0029492,,,,,6,,7,63,,,,,,,,,
00-0030512,,,,,,,1,9,1,,,,,,,,
00-0028063,,,,,23,,2,55,,,,,,,,,
00-0029441,,,,,2,1,2,6,,,,,,,,,
00-0028051,,,,,,,1,22,,,,,,,,,
00-0029702,,,,,,,3,32,,,,,,,,,
