player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027997,,,,,15,,61,709,2,,,,,,,,
00-0023176,,,,,25,,41,518,4,,,,,,,,
00-0027026,,,,,,,31,384,2,,,,,,,,
00-0022943,,,,,,,37,410,2,,,,,,,,
00-0027688,2733,14,11,74.6,212,,1,-5,,,,,,,,,
00-0026123,,,,,,,34,324,4,,,,,,,,
00-0026739,,,,,,,23,268,1,,,,,,,,
00-0026367,,,,,587,3,22,130,,,,,,,,,
00-0023506,,,,,,,14,131,1,,,,,,,,
00-0027666,,,,,266,,14,122,,,,,,,,,
00-0028062,,,,,8,,5,31,,,,,,,,,
00-0022055,567,2,2,65.4,70,,1,21,,,,,,,,,
00-0028040,,,,,,,6,33,,,,,,,,,
00-0027776,,,,,,,3,31,,,,,,,,,
