player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022092,,,,,851,5,25,327,2,,,,,,,,
00-0011024,3161,16,11,82.4,139,1,,,,,,,,,,,
00-0022916,,,,,,,55,530,4,,,,,,,,
00-0019976,,,,39.6,3,,58,738,4,,,,,,,,
00-0019659,,,,,,,55,543,2,,,,,,,,
00-0023612,,,,,,,37,273,2,,,,,,,,
00-0022087,,,,,,,22,191,,,,,,,,,
00-0023503,,,,,16,,21,289,1,,,,,,,,
00-0022144,,,,,1,,14,120,,,,,,,,,
00-0023531,,,,,1,,23,299,2,,,,,,,,
00-0022255,,,,,105,2,6,30,,,,,,,,,
00-0020471,,,,,335,,13,117,,,,,,,,,
00-0022825,,,,,,,10,69,1,,,,,,,,
00-0023570,,,,,,,21,299,2,,,,,,,,
00-0019041,474,4,2,77.6,3,,,,,,,,,,,,
00-0007308,26,,,95.8,,,,,,,,,,,,,
00-0023441,,,,,-13,,,,,,,,,,,,
00-0023704,,,,,,,2,13,,,,,,,,,
00-0022768,136,,1,53.9,39,,,,,,,,,,,,
00-0023576,,,,,32,,3,14,,,,,,,,,
00-0023476,,,,,,,1,-7,,,,,,,,,
00-0023151,,,,,,,1,6,,,,,,,,,
