player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031413,,,,,569,2,18,133,,,,,,,,,
00-0023367,,,,,,,40,647,2,,,,,,,,
00-0024389,,,,,,,63,890,4,,,,,,,,
00-0029708,,,,,54,,57,715,6,,,,,,,,
00-0027651,,,,,131,,26,197,1,,,,,,,,
00-0026899,,,,,392,2,1,13,,,,,,,,,
00-0030521,,,,,,,28,498,3,,,,,,,,
00-0024332,,,,,57,,22,159,2,,,,,,,,
00-0024297,,,,,,,19,254,1,,,,,,,,
00-0027069,,,,,,,6,64,1,,,,,,,,
00-0024296,1326,7,2,87.4,90,,,,,,,,,,,,
00-0027946,993,5,7,70.9,142,1,,,,,,,,,,,
00-0029660,,,,,,,3,87,1,,,,,,,,
00-0031266,1412,8,7,83.4,4,,,,,,,,,,,,
00-0025701,,,,,9,1,5,28,,,,,,,,,
00-0028045,,,,,,,6,54,,,,,,,,,
00-0029590,,,,,,,2,24,,,,,,,,,
00-0030789,,,,,,,2,11,,,,,,,,,
00-0030486,,,,,,,1,6,,,,,,,,,
00-0026225,,,,,,,2,26,,,,,,,,,
00-0025592,7,,,42.4,-1,,,,,,,,,,,,
00-0028080,,,,,,,1,9,,,,,,,,,
