player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0034855,3883,23,21,79.8,141,3,,,,,,,,,,,
00-0031382,,,,,10,,83,1174,6,,,,,,,,
00-0034791,,,,,1513,8,36,278,,,,,,,,,
00-0031235,20,,,85.4,10,,75,1091,5,,,,,,,,
00-0030155,,,,,,,15,149,3,,,,,,,,
00-0034273,,,,,,,12,200,1,,,,,,,,
00-0033611,,,,,,,14,229,4,,,,,,,,
00-0033923,,,,,179,2,37,285,1,,,,,,,,
00-0034854,,,,,,,4,76,,,,,,,,,
00-0034253,,,,,49,2,12,92,,,,,,,,,
00-0032977,,,,,,,4,55,1,,,,,,,,
00-0035039,,,,,,,5,51,1,,,,,,,,
00-0031395,,,,39.6,-3,,,,,,,,,,,,
00-0035628,,,,,21,,6,71,,,,,,,,,
00-0033885,,,,,,,5,41,1,,,,,,,,
00-0033439,,,,,,,2,27,,,,,,,,,
00-0034399,,,,,,,1,-5,,,,,,,,,
