player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021547,,,,,,,79,1157,8,,,,,,,,
00-0020446,,,,,,,45,730,5,,,,,,,,
00-0023564,,,,,343,3,45,497,4,,,,,,,,
00-0022414,,,,,,,45,776,1,,,,,,,,
00-0022942,4254,28,9,104.4,50,1,,,,,,,,,,,
00-0023496,,,,,11,,68,1167,9,,,,,,,,
00-0020536,,,,39.6,730,12,20,154,,,,,,,,,
00-0025559,21,,,118.8,7,,24,242,2,,,,,,,,
00-0026209,,,,,74,,9,24,,,,,,,,,
00-0026069,,,,,148,1,17,192,3,,,,,,,,
00-0020342,,,,,,,5,13,,,,,,,,,
00-0019041,231,1,1,84.2,-9,,,,,,,,,,,,
00-0022714,,,,,,,4,28,1,,,,,,,,
00-0020514,,,,,65,,6,65,,,,,,,,,
00-0025417,,,,,4,,6,52,,,,,,,,,
00-0021570,,,,,,,1,17,,,,,,,,,
