player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023462,,,,,-2,,83,1202,6,,,,,,,,
00-0004640,,,,,718,4,37,238,,,,,,,,,
00-0024294,,,,,615,1,28,277,,,,,,,,,
00-0022781,,,,,,,53,532,4,,,,,,,,
00-0020285,,,,,,,42,444,5,,,,,,,,
00-0025462,,,,,,,37,437,1,,,,,,,,
00-0021141,2215,7,8,77.2,33,,1,4,,,,,,,,,
00-0007744,,,,,,,27,243,1,,,,,,,,
00-0022143,,,,,7,1,6,36,,,,,,,,,
00-0019709,1079,10,5,90.4,16,,,,,,,,,,,,
00-0025631,,,,,43,1,,,,,,,,,,,
00-0025520,,,,,,,9,50,,,,,,,,,
00-0020985,,,,,,,7,48,,,,,,,,,
00-0024398,,,,,,,6,62,1,,,,,,,,
00-0022177,279,1,3,51.4,7,,,,,,,,,,,,
00-0023761,,,,,37,,,,,,,,,,,,
