player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021190,,,,,,,50,530,,,,,,,,,
00-0023460,3618,20,15,86.4,236,1,,,,,,,,,,,
00-0020494,,,,,8,,70,902,3,,,,,,,,
00-0026188,,,,,,,48,509,6,,,,,,,,
00-0026191,,,,,,,25,347,,,,,,,,,
00-0014655,,,,,,,17,176,2,,,,,,,,
00-0026174,,,,,-2,,25,325,3,,,,,,,,
00-0021357,,,,,228,,27,242,1,,,,,,,,
00-0021184,,,,,210,2,17,179,,,,,,,,,
00-0024561,,,,,127,,6,58,,,,,,,,,
00-0021179,,,,39.6,494,1,9,57,1,,,,,,,,
00-0024460,,,,,199,3,9,99,,,,,,,,,
00-0022738,,,,,,,29,332,2,,,,,,,,
00-0019127,,,,,,,4,9,3,,,,,,,,
00-0026959,,,,,,,4,32,,,,,,,,,
00-0015194,35,1,1,95.8,8,1,,,,,,,,,,,
00-0003315,144,,,71.6,,,,,,,,,,,,,
