player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0005106,4157,28,15,95.7,12,,,,,,,,,,,,
00-0004541,,,,,4,,82,1048,2,,,,,,,,
00-0021929,,,,,,,48,575,6,,,,,,,,
00-0022984,,,,,956,8,30,147,,,,,,,,,
00-0024267,,,,,,,53,920,12,,,,,,,,
00-0025465,,,,,,,47,676,2,,,,,,,,
00-0022421,,,,,,,16,242,4,,,,,,,,
00-0023508,,,,,108,,30,199,,,,,,,,,
00-0025450,,,,,267,1,16,130,,,,,,,,,
00-0020490,,,,,5,,21,241,1,,,,,,,,
00-0019644,,,,,,,18,132,3,,,,,,,,
00-0025615,,,,,203,4,9,73,,,,,,,,,
00-0025578,,,,,,,8,49,,,,,,,,,
00-0023459,218,1,,106,29,,,,,,,,,,,,
00-0022999,,,,,,,2,7,,,,,,,,,
00-0023742,,,,,7,,,,,,,,,,,,
00-0022759,,,,,,,2,11,,,,,,,,,
00-0023822,,,,,,,1,13,,,,,,,,,
