player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022942,3606,26,15,88.6,40,,,,,,,,,,,,
00-0021547,,,,,,,49,538,7,,,,,,,,
00-0025701,,,,,311,3,15,108,1,,,,,,,,
00-0022414,,,,,,,56,814,5,,,,,,,,
00-0023437,,,,,220,,49,371,,,,,,,,,
00-0027864,,,,,707,1,39,252,,,,,,,,,
00-0027912,,,,39.6,,,37,658,7,,,,,,,,
00-0025542,,,,,,,10,95,3,,,,,,,,
00-0026182,,,,,22,,23,234,1,,,,,,,,
00-0025524,,,,,42,,8,29,,,,,,,,,
00-0023968,,,,,,,23,200,1,,,,,,,,
00-0025414,,,,,-6,,14,207,2,,,,,,,,
00-0021236,,,,,,,9,51,,,,,,,,,
00-0026745,,,,,115,,12,77,,,,,,,,,
00-0029275,,,,,,,4,56,,,,,,,,,
00-0027581,,,,,,,3,45,,,,,,,,,
00-0024401,,,,,,,1,-8,,,,,,,,,
