player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0026209,,,,,90,,12,48,1,,,,,,,,
00-0022942,4624,27,20,88.7,36,1,,,,,,,,,,,
00-0023496,,,,,51,,60,1106,9,,,,,,,,
00-0026069,,,,,490,8,54,433,2,,,,,,,,
00-0021236,,,,,,,30,271,,,,,,,,,
00-0027864,,,,,1091,6,50,455,,,,,,,,,
00-0021547,,,,,,,64,778,7,,,,,,,,
00-0022414,,,,,,,43,856,5,,,,,,,,
00-0022766,,,,,,,23,248,1,,,,,,,,
00-0028020,,,,,,,19,329,2,,,,,,,,
00-0026757,,,,,,,1,32,,,,,,,,,
00-0026745,,,,,101,1,7,41,,,,,,,,,
00-0019041,,,,,-5,,,,,,,,,,,,
00-0027595,,,,,,,3,27,,,,,,,,,
