player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023436,2901,16,15,76,151,2,,,,,,,,,,,
00-0022064,,,,39.6,28,,60,683,3,,,,,,,,
00-0023500,,,,,1695,8,61,485,1,,,,,,,,
00-0021191,,,,,,,41,747,3,,,,,,,,
00-0024315,,,,39.6,116,2,9,47,,,,,,,,,
00-0020797,,,,,82,,13,137,1,,,,,,,,
00-0020455,,,,,,,34,292,2,,,,,,,,
00-0019302,,,,,94,,8,150,1,,,,,,,,
00-0024221,,,,,5,,20,265,3,,,,,,,,
00-0020508,,,,,8,,5,36,2,,,,,,,,
00-0022124,,,,,,,4,29,,,,,,,,,
00-0007357,,,,,,,2,,,,,,,,,,
00-0024389,,,,,,,2,30,,,,,,,,,
