player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0030578,,,,,158,3,45,469,4,,,,,,,,
00-0026186,,,,,,,48,726,1,,,,,,,,
00-0024267,,,,,,,68,804,4,,,,,,,,
00-0029572,,,,,,,26,434,3,,,,,,,,
00-0025394,,,,,1266,10,29,171,1,,,,,,,,
00-0026178,,,,,,,32,344,1,,,,,,,,
00-0027888,,,,,283,2,13,88,,,,,,,,,
00-0027950,1648,7,9,77.9,151,4,,,,,,,,,,,
00-0023662,1807,11,9,81.6,57,1,,,,,,,,,,,
00-0029432,,,,,,,11,133,,,,,,,,,
00-0027981,,,,,,,30,313,3,,,,,,,,
00-0026286,,,,,,,6,37,,,,,,,,,
00-0027796,,,,,,,5,33,,,,,,,,,
00-0029587,,,,,,,5,61,1,,,,,,,,
00-0026993,761,2,4,52.6,20,,,,,,,,,,,,
00-0029931,,,,,,,1,8,,,,,,,,,
00-0028198,,,,,166,3,5,13,,,,,,,,,
00-0029048,,,,,,,1,11,,,,,,,,,
