player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0025394,,,,,1298,12,36,341,1,,,,,,,,
00-0027888,,,,,322,1,21,167,,,,,,,,,
00-0022054,,,,,,,47,530,2,,,,,,,,
00-0009323,,,,,,,17,148,,,,,,,,,
00-0026998,,,,,107,1,71,868,5,,,,,,,,
00-0005106,2509,11,19,69.9,8,,,,,,,,,,,,
00-0022807,,,,,-8,,28,252,,,,,,,,,
00-0023408,,,,,,,20,240,1,,,,,,,,
00-0021508,,,,,,,17,197,,,,,,,,,
00-0023774,,,,,1,,6,39,1,,,,,,,,
00-0025431,,,,,,,17,280,2,,,,,,,,
00-0022746,,,,,2,,4,30,,,,,,,,,
00-0027796,477,,3,60.9,120,2,,,,,,,,,,,
00-0025458,,,,,,,5,32,,,,,,,,,
00-0024279,341,3,4,63.9,63,,,,,,,,,,,,
00-0025955,,,,,29,,2,11,,,,,,,,,
00-0027809,,,,,,,2,44,,,,,,,,,
