player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0039163,3727,20,12,87,233,,,,,,,,,,,,
00-0034383,,,,,,,53,532,2,,,,,,,,
00-0033854,,,,,112,,19,198,1,,,,,,,,
00-0033897,,,,39.6,1016,11,36,309,1,,,,,,,,
00-0038977,,,,,43,,51,667,3,,,,,,,,
00-0038618,,,,,,,12,117,,,,,,,,,
00-0039359,,,,,,,15,133,1,,,,,,,,
00-0036554,,,,,,,68,1006,7,,,,,,,,
00-0030431,,,,,,,20,203,,,,,,,,,
00-0037614,,,,,,,24,254,1,,,,,,,,
00-0037258,,,,,293,2,2,2,,,,,,,,,
00-0031588,13,,,118.8,8,1,47,496,3,,,,,,,,
00-0036898,212,,,72.9,11,,,,,,,,,,,,
00-0036096,,,,,44,,2,,,,,,,,,,
00-0036556,,,,,,,2,7,,,,,,,,,
00-0039603,,,,,2,,,,,,,,,,,,
