player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021314,,,,,276,2,20,132,,,,,,,,,
00-0019693,,,,,2063,14,26,205,,,,,,,,,
00-0020516,,,,,21,,57,693,3,,,,,,,,
00-0019721,,,,,62,,39,632,3,,,,,,,,
00-0018588,,,,,79,,9,62,,,,,,,,,
00-0013888,,,,,,,31,451,6,,,,,,,,
00-0021268,,,,,,,19,159,3,,,,,,,,
00-0022164,1260,7,9,62.4,52,,,,,,,,,,,,
00-0014328,,,,,,,14,170,,,,,,,,,
00-0018272,1199,9,8,72.3,75,,,,,,,,,,,,
00-0019709,58,,2,26,4,,,,,,,,,,,,
00-0022130,,,,,31,2,,,,,,,,,,,
00-0012322,,,,,,,1,1,1,,,,,,,,
00-0021242,,,,,,,1,12,,,,,,,,,
