player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0019596,4694,25,9,90.7,-1,1,,,,,,,,,,,
00-0033856,,,1,0,668,3,73,523,3,,,,,,,,
00-0037256,,,,,481,1,50,290,2,,,,,,,,
00-0033921,,,,,5,,104,1023,3,,,,,,,,
00-0031408,,,,,,,77,1124,6,,,,,,,,
00-0038129,,,,,,,42,391,2,,,,,,,,
00-0034411,,,,,,,51,426,5,,,,,,,,
00-0035298,,,,,8,,23,185,,,,,,,,,
00-0027944,,,,,45,,24,299,2,,,,,,,,
00-0031273,,,,,,,20,174,,,,,,,,,
00-0032054,,,,,-7,,9,110,1,,,,,,,,
00-0037311,,,,,,,7,80,1,,,,,,,,
00-0036450,,,,,53,,3,19,,,,,,,,,
00-0027981,,,,,,,3,28,1,,,,,,,,
00-0037487,,,,,26,,5,32,,,,,,,,,
00-0030456,,,,,28,,2,-1,,,,,,,,,
00-0027948,29,1,,119.3,,,,,,,,,,,,,
00-0036928,23,,,42.4,,,,,,,,,,,,,
