player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022803,3336,23,20,74,69,1,,,,,,,,,,,
00-0019642,,,,,,,70,1025,12,,,,,,,,
00-0019610,,,,,275,6,7,49,,,,,,,,,
00-0016550,,,,,,,59,760,3,,,,,,,,
00-0021148,,,,,6,,57,619,3,,,,,,,,
00-0023545,,,,,1011,4,23,174,2,,,,,,,,
00-0024259,,,,,4,,21,225,,,,,,,,,
00-0022770,,,,,602,3,26,179,1,,,,,,,,
00-0023683,,,,,,,7,52,,,,,,,,,
00-0024682,,,,,,,6,28,,,,,,,,,
00-0025637,,,,,190,1,2,12,,,,,,,,,
00-0025540,,,,,,,9,118,2,,,,,,,,
00-0025438,,,,,,,8,63,,,,,,,,,
00-0018272,12,,,39.6,-1,,,,,,,,,,,,
00-0021927,,,,,,,4,35,,,,,,,,,
00-0022590,28,,,58.3,2,,,,,,,,,,,,
