player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0013042,3366,18,7,90.2,156,2,,,,,,,,,,,
00-0015290,,,,39.6,7,,85,1105,6,,,,,,,,
00-0021152,,,,,84,,42,770,1,,,,,,,,
00-0021100,,,,,,,37,481,,,,,,,,,
00-0019594,,,,,1014,12,18,212,1,,,,,,,,
00-0000166,,,,,,,21,170,1,,,,,,,,
00-0022893,,,,,921,8,18,104,,,,,,,,,
00-0021260,,,,,9,1,17,160,5,,,,,,,,
00-0021006,,,,,14,,21,203,,,,,,,,,
00-0019643,,,,,270,1,3,17,,,,,,,,,
00-0021852,,,,,,,9,87,1,,,,,,,,
00-0021845,,,,,21,,2,17,,,,,,,,,
00-0022774,7,,,39.6,48,1,,,,,,,,,,,
00-0022751,,,,,,,2,22,,,,,,,,,
00-0023072,,,,,,,2,22,1,,,,,,,,
00-0002709,,,,,,,2,3,2,,,,,,,,
