player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027691,,,,,,,43,471,2,,,,,,,,
00-0021429,4274,24,22,83.9,3,,,,,,,,,,,,
00-0022921,,,,39.6,8,,82,954,10,,,,,,,,
00-0029638,,,,,,,65,1041,5,,,,,,,,
00-0030287,,,,,652,3,39,371,1,,,,,,,,
00-0026163,,,,,687,8,18,134,,,,,,,,,
00-0027825,,,,,,,26,215,2,,,,,,,,
00-0028007,,,,,,,39,454,1,,,,,,,,
00-0030300,,,,,,,11,140,1,,,,,,,,
00-0030282,,,,,115,,8,71,,,,,,,,,
00-0027943,17,,,118.8,21,,6,54,,,,,,,,,
00-0027346,,,,,54,1,10,68,,,,,,,,,
00-0028606,,,,,,,22,229,1,,,,,,,,
00-0029336,,,,,,,4,136,,,,,,,,,
00-0027259,,,,,,,7,75,2,,,,,,,,
00-0026757,,,,,,,1,16,,,,,,,,,
00-0027853,,,,,,,1,51,,,,,,,,,
