player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0030565,4320,21,15,93.2,272,2,,,,,,,,,,,
00-0038543,35,,,118.8,26,,100,1130,6,,,,,,,,
00-0032211,,,,,,,49,600,2,,,,,,,,
00-0039165,,,,,569,8,42,308,1,,,,,,,,
00-0035640,,,,,,,66,992,5,,,,,,,,
00-0039793,,,,,,,30,245,4,,,,,,,,
00-0035644,,,,,,,48,500,1,,,,,,,,
00-0038752,,,,,,,13,107,1,,,,,,,,
00-0038134,,,,,573,7,46,299,1,,,,,,,,
00-0033439,,,,,,,8,65,,,,,,,,,
00-0038636,,,,,172,,3,22,,,,,,,,,
00-0039299,,,,,10,,1,-1,,,,,,,,,
00-0035891,,,,,,,2,44,,,,,,,,,
00-0036877,,,,,,,1,6,,,,,,,,,
00-0034974,,,,,2,,,,,,,,,,,,
00-0037077,24,,1,14.6,2,,,,,,,,,,,,
