player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0007681,,,,,,,64,796,3,,,,,,,,
00-0019599,2727,11,13,71.5,41,,2,17,,,,,,,,,
00-0026173,,,,,59,1,54,684,3,,,,,,,,
00-0022736,,,,,1043,7,40,379,1,,,,,,,,
00-0019242,17,,,81.3,,,23,271,2,,,,,,,,
00-0026268,,,,,8,,13,172,1,,,,,,,,
00-0025494,,,,,295,,18,129,,,,,,,,,
00-0024261,,,,,,,11,123,,,,,,,,,
00-0019539,,,,39.6,9,,12,105,,,,,,,,,
00-0025633,,,,,140,,19,183,,,,,,,,,
00-0019457,,,,,,,6,39,,,,,,,,,
00-0025636,,,,,,,6,119,1,,,,,,,,
00-0020448,,,,,29,,5,35,,,,,,,,,
00-0023752,,,,,,,7,81,,,,,,,,,
00-0021236,,,,,,,11,139,,,,,,,,,
00-0006355,525,,6,41.7,4,,,,,,,,,,,,
00-0025439,,,,,7,,,,,,,,,,,,
00-0023158,6,,,42.4,,,,,,,,,,,,,
00-0022684,,,,39.6,,,,,,,,,,,,,
00-0019976,,,,,,,1,4,,,,,,,,,
