player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0011022,3875,31,8,104.7,221,3,,,,,,,,,,,
00-0012478,,,,,-5,,77,1200,14,,,,,,,,
00-0021216,,,,,808,3,73,703,6,,,,,,,,
00-0009829,,,,,410,4,9,92,,,,,,,,,
00-0019606,,,,,,,36,676,1,,,,,,,,
00-0020497,,,,,,,22,377,2,,,,,,,,
00-0022126,,,,,,,34,377,5,,,,,,,,
00-0009842,,,,,,,29,267,3,,,,,,,,
00-0021508,,,,,16,,17,183,,,,,,,,,
00-0021509,,,,,91,,14,123,,,,,,,,,
00-0019932,,,,,,,9,75,,,,,,,,,
00-0004229,207,,2,40.3,-7,,,,,,,,,,,,
00-0022797,,,,,42,,2,15,,,,,,,,,
00-0001335,126,1,1,54.6,6,,,,,,,,,,,,
00-0000849,,,,39.6,,,5,45,1,,,,,,,,
00-0022135,,,,,,,3,24,,,,,,,,,
00-0013773,,,,,,,4,36,,,,,,,,,
00-0020793,,,,,54,,2,15,,,,,,,,,
