player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0019863,,,,,641,5,36,251,,,,,,,,,
00-0024245,,,,,1081,7,40,325,1,,,,,,,,
00-0007024,,,,,,,95,1366,12,,,,,,,,
00-0010346,4397,31,9,101,36,4,,,,,,,,,,,
00-0020498,,,,,,,86,1310,9,,,,,,,,
00-0022555,,,,,,,37,377,,,,,,,,,
00-0022165,,,,,,,30,367,4,,,,,,,,
00-0021317,,,,,,,18,202,2,,,,,,,,
00-0021780,,,,,,,8,82,1,,,,,,,,
00-0022847,,,,,,,6,68,,,,,,,,,
00-0015754,,,,,,,8,85,1,,,,,,,,
00-0013268,,,,,,,3,30,,,,,,,,,
00-0021955,,,,,,,1,2,1,,,,,,,,
